"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.Q1Answer","Answer.Q3Answer","Approve","Reject"
"3N2YPY1GI6JE6HJ9T6QLB46X2QBVEH","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:05 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:05 PST 2017","","","3OS4RQUCRA0UQ1JT92OTGUSAIRKBFL","A2HWLIJP5OVFD5","Approved","Wed Nov 01 05:15:28 PDT 2017","Wed Nov 01 05:15:40 PDT 2017","Sat Nov 04 05:15:40 PDT 2017","Thu Nov 02 07:05:09 PDT 2017","","","12","100% (76/76)","100% (76/76)","100% (76/76)","https://twitter.com/Bleeezzzxc/status/918882359063191552","yes","ges"
"3N2YPY1GI6JE6HJ9T6QLB46X2QBVEH","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:05 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:05 PST 2017","","","3ZWFC4W1UVSH680I5ZAJG9XE0DRRFI","A3GUJ6JD25FX7O","Approved","Wed Nov 01 05:51:06 PDT 2017","Wed Nov 01 05:51:27 PDT 2017","Sat Nov 04 05:51:27 PDT 2017","Thu Nov 02 07:05:09 PDT 2017","","","21","100% (374/374)","100% (374/374)","100% (94/94)","https://twitter.com/Bleeezzzxc/status/918882359063191552","yes","sm"
"34KYK9TV2RT07MQLPKJQZ9G50P4SB9","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","3FE7TXL1LJ8XTD964P6CR0TKVNKQ2W","A2WNW8A4MOR7T7","Approved","Wed Nov 01 05:54:08 PDT 2017","Wed Nov 01 05:54:31 PDT 2017","Sat Nov 04 05:54:31 PDT 2017","Thu Nov 02 06:59:00 PDT 2017","","","23","100% (173/173)","100% (173/173)","100% (173/173)","https://twitter.com/Renee_Roman10/status/919110846952779776","yes","ges"
"34KYK9TV2RT07MQLPKJQZ9G50P4SB9","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","3RJSC4XJ11F14HNU5AEVA15E3UH50L","A2ZBYVQLDUZOV7","Approved","Wed Nov 01 06:21:17 PDT 2017","Wed Nov 01 06:21:56 PDT 2017","Sat Nov 04 06:21:56 PDT 2017","Thu Nov 02 06:59:00 PDT 2017","","","39","100% (249/249)","100% (249/249)","100% (100/100)","https://twitter.com/Renee_Roman10/status/919110846952779776","yes","ges"
"3Y7LTZE0YT7C4XL5K3UT0S5WCPBUZX","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","374TNBHA8CGNUY2DXAD704UPA29QY7","A2HWLIJP5OVFD5","Approved","Wed Nov 01 05:02:34 PDT 2017","Wed Nov 01 05:02:45 PDT 2017","Sat Nov 04 05:02:45 PDT 2017","Thu Nov 02 07:06:19 PDT 2017","","","11","100% (76/76)","100% (76/76)","100% (76/76)","https://twitter.com/oddeyecircle_/status/917296842152353792","yes","cc"
"3Y7LTZE0YT7C4XL5K3UT0S5WCPBUZX","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","3QXNC7EIPJGK54P680RCMHAGPQ0097","AMJ3Y0GICJ60A","Approved","Wed Nov 01 06:15:24 PDT 2017","Wed Nov 01 06:15:52 PDT 2017","Sat Nov 04 06:15:52 PDT 2017","Thu Nov 02 07:06:19 PDT 2017","","","28","100% (38/38)","100% (38/38)","100% (30/30)","https://twitter.com/oddeyecircle_/status/917296842152353792","yes","cc"
"3L4YG5VW9NDNKU5N6QF7Z0I5276DD7","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","3QILPRALQ6GNCVY34ENWXXBICCM8NR","A2HWLIJP5OVFD5","Approved","Wed Nov 01 05:25:01 PDT 2017","Wed Nov 01 05:25:23 PDT 2017","Sat Nov 04 05:25:23 PDT 2017","Thu Nov 02 07:03:34 PDT 2017","","","22","100% (76/76)","100% (76/76)","100% (76/76)","https://twitter.com/wazzapyall/status/917040095546372096","yes","ss"
"3L4YG5VW9NDNKU5N6QF7Z0I5276DD7","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","3VBEN272MLKZLNWQV8G6O42MNU9GST","A3GUJ6JD25FX7O","Approved","Wed Nov 01 05:41:24 PDT 2017","Wed Nov 01 05:41:38 PDT 2017","Sat Nov 04 05:41:38 PDT 2017","Thu Nov 02 07:03:34 PDT 2017","","","14","100% (374/374)","100% (374/374)","100% (94/94)","https://twitter.com/wazzapyall/status/917040095546372096","yes","cc"
"335HHSX8CDQ4WAAPSMYXQLX3UZZDHG","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","3PXX5PX6LYJZUA2LYM212THJMCPBAT","A3QI1RV4HQ9MOC","Approved","Wed Nov 01 07:15:07 PDT 2017","Wed Nov 01 07:15:47 PDT 2017","Sat Nov 04 07:15:47 PDT 2017","Thu Nov 02 06:57:59 PDT 2017","","","40","100% (237/237)","100% (237/237)","100% (184/184)","https://twitter.com/Vonnnievonvon/status/919107818275340289","yes","cc"
"335HHSX8CDQ4WAAPSMYXQLX3UZZDHG","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","3RKNTXVS3NJF9BHCJ7SEUFBDCKZA4D","A2ZBYVQLDUZOV7","Approved","Wed Nov 01 06:27:22 PDT 2017","Wed Nov 01 06:27:31 PDT 2017","Sat Nov 04 06:27:31 PDT 2017","Thu Nov 02 06:58:00 PDT 2017","","","9","100% (249/249)","100% (249/249)","100% (100/100)","https://twitter.com/Vonnnievonvon/status/919107818275340289","yes","ges"
"362E9TQF2HB74PV00UHQWI1F74UIGO","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","33OOO72IVI6NJBT0IMPD8IDTSMACTM","A2WNW8A4MOR7T7","Approved","Wed Nov 01 07:14:20 PDT 2017","Wed Nov 01 07:14:31 PDT 2017","Sat Nov 04 07:14:31 PDT 2017","Thu Nov 02 06:59:04 PDT 2017","","","11","100% (173/173)","100% (173/173)","100% (173/173)","https://twitter.com/httpabbs/status/918495219330449408","yes","ad"
"362E9TQF2HB74PV00UHQWI1F74UIGO","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","3RXPCZQMQQWZR3XWIP1MS3FDYVCG1S","A3QI1RV4HQ9MOC","Approved","Wed Nov 01 07:19:31 PDT 2017","Wed Nov 01 07:19:57 PDT 2017","Sat Nov 04 07:19:57 PDT 2017","Thu Nov 02 06:59:04 PDT 2017","","","26","100% (237/237)","100% (237/237)","100% (184/184)","https://twitter.com/httpabbs/status/918495219330449408","yes","cc"
"3K1H3NEY7LKQWEFE8GGF5LL2FZMDGH","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","379J5II41P1EXW5954THCF3FIKLLE2","A3GUJ6JD25FX7O","Approved","Wed Nov 01 05:33:12 PDT 2017","Wed Nov 01 05:33:31 PDT 2017","Sat Nov 04 05:33:31 PDT 2017","Thu Nov 02 07:03:31 PDT 2017","","","19","100% (374/374)","100% (374/374)","100% (94/94)","https://twitter.com/jocarney2/status/919105959913492480","yes","ges"
"3K1H3NEY7LKQWEFE8GGF5LL2FZMDGH","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","3GD6L00D3TIZJDTITSZH58ZATG5M1K","A1GKEEI844CEKI","Approved","Wed Nov 01 05:17:38 PDT 2017","Wed Nov 01 05:17:50 PDT 2017","Sat Nov 04 05:17:50 PDT 2017","Thu Nov 02 07:03:31 PDT 2017","","","12","100% (48/48)","100% (48/48)","100% (48/48)","https://twitter.com/jocarney2/status/919105959913492480","yes","ad"
"3DWGDA5POFPFMGPXHIV64KN3DH7V1Y","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","32AT8R96GMUIQ5XLFD5NSJ3DX3YSUI","A3QI1RV4HQ9MOC","Approved","Wed Nov 01 06:55:07 PDT 2017","Wed Nov 01 06:55:20 PDT 2017","Sat Nov 04 06:55:20 PDT 2017","Thu Nov 02 07:02:13 PDT 2017","","","13","100% (237/237)","100% (237/237)","100% (184/184)","https://twitter.com/hi_itsharriet/status/919105636566257666","yes","cc"
"3DWGDA5POFPFMGPXHIV64KN3DH7V1Y","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","33CUSNVVNOX29OBZYCYDF0LNNHQ886","A3GUJ6JD25FX7O","Approved","Wed Nov 01 05:46:56 PDT 2017","Wed Nov 01 05:47:11 PDT 2017","Sat Nov 04 05:47:11 PDT 2017","Thu Nov 02 07:02:13 PDT 2017","","","15","100% (374/374)","100% (374/374)","100% (94/94)","https://twitter.com/hi_itsharriet/status/919105636566257666","yes","ad"
"36MUZ9VAE6NSC0JN2LQR5I0Q2J7DE0","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","3G2UL9A02EZB5WNSVS99HMT173E76J","A2WNW8A4MOR7T7","Approved","Wed Nov 01 07:45:23 PDT 2017","Wed Nov 01 07:45:31 PDT 2017","Sat Nov 04 07:45:31 PDT 2017","Thu Nov 02 06:59:06 PDT 2017","","","8","100% (173/173)","100% (173/173)","100% (173/173)","https://twitter.com/spookgwan/status/918152034796363784","yes","cc"
"36MUZ9VAE6NSC0JN2LQR5I0Q2J7DE0","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","3YW4XOSQKR6IWLYR2UQ3WIG462B1UU","A3GUJ6JD25FX7O","Approved","Wed Nov 01 05:36:22 PDT 2017","Wed Nov 01 05:36:44 PDT 2017","Sat Nov 04 05:36:44 PDT 2017","Thu Nov 02 06:59:06 PDT 2017","","","22","100% (374/374)","100% (374/374)","100% (94/94)","https://twitter.com/spookgwan/status/918152034796363784","yes","sm"
"32L724R85L5DH2OZ3D7DQRF78VHPIZ","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","33SA9F9TRYFU8QH89I0JLQKVHSXWEH","A2ZBYVQLDUZOV7","Approved","Wed Nov 01 06:40:59 PDT 2017","Wed Nov 01 06:41:06 PDT 2017","Sat Nov 04 06:41:06 PDT 2017","Thu Nov 02 06:57:58 PDT 2017","","","7","100% (249/249)","100% (249/249)","100% (100/100)","https://twitter.com/Vylette_emm/status/919105233996857344","yes","ges"
"32L724R85L5DH2OZ3D7DQRF78VHPIZ","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:02 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:02 PST 2017","","","3Y54SXRO1M6J55A04DAD2OZZYLWTUP","A39J5RLVDTM6SM","Approved","Wed Nov 01 04:58:10 PDT 2017","Wed Nov 01 04:58:34 PDT 2017","Sat Nov 04 04:58:34 PDT 2017","Thu Nov 02 06:57:58 PDT 2017","","","24","100% (22/22)","100% (22/22)","100% (20/20)","https://twitter.com/Vylette_emm/status/919105233996857344","yes","ges"
"3UQ1LLR26AT8KZQ3ZXMTSCI4QDBLAT","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","320DUZ38G876MKD08E7SW3BZRBSJGC","A2WNW8A4MOR7T7","Approved","Wed Nov 01 05:09:25 PDT 2017","Wed Nov 01 05:09:38 PDT 2017","Sat Nov 04 05:09:38 PDT 2017","Thu Nov 02 07:06:10 PDT 2017","","","13","100% (173/173)","100% (173/173)","100% (173/173)","https://twitter.com/AnywayLarry28/status/917735277606703105","yes","ges"
"3UQ1LLR26AT8KZQ3ZXMTSCI4QDBLAT","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:54:55 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:54:55 PST 2017","","","3BC8WZX3V4HE9Y5RWUADXYBX42NRR1","A3QI1RV4HQ9MOC","Approved","Wed Nov 01 07:55:20 PDT 2017","Wed Nov 01 07:55:26 PDT 2017","Sat Nov 04 07:55:26 PDT 2017","Thu Nov 02 07:06:10 PDT 2017","","","6","100% (237/237)","100% (237/237)","100% (184/184)","https://twitter.com/AnywayLarry28/status/917735277606703105","yes","cc"
"38Z7YZ2SB3NYHEPE3QM2QW5HDR3IQJ","30CYSFZVFTO4FY31EFB9F33DJGC0OQ","Replying to Tweets","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Wed Nov 01 04:55:05 PDT 2017","2","BatchId:2992706;OriginalHitTemplateId:920937336;","3600","259200","Wed Nov 08 03:55:05 PST 2017","","","3907X2AHF1QCT18R4CRNRV3ARS22PO","A3QI1RV4HQ9MOC","Approved","Wed Nov 01 06:16:35 PDT 2017","Wed Nov 01 06:16:57 PDT 2017","Sat Nov 04 06:16:57 PDT 2017","Thu Nov 02 07:00:06 PDT 2017","","","22","100% (237/237)","100% (237/237)","100% (184/184)","https://twitter.com/lostlightwoods/status/918677097241042944","yes","cc"
