"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Input.tweet_support_message","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Approve","Reject"
"304QEQWKZP5KP7VIKN5SVNALCBIO0U","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:38 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:38 PST 2017","","","31N2WW6R9SBPN6FGU99NYBUYWMM3FD","ATR6RB1RULOC0","Submitted","Fri Nov 10 07:17:13 PST 2017","Fri Nov 10 07:17:23 PST 2017","Mon Nov 13 07:17:23 PST 2017","","","","10","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/CY9HERS/status/919137939703128066","yes i wish i had more bucks too.  just do the best you can i'm sure the boys will be appreciative for whatever they receive.  best wishes.","yes","ad",""
"304QEQWKZP5KP7VIKN5SVNALCBIO0U","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:38 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:38 PST 2017","","","35L9RVQFCP3T0WJ54JTOO5WBPE8UHZ","A3QZMGTVA4VO44","Submitted","Fri Nov 10 09:16:48 PST 2017","Fri Nov 10 09:17:24 PST 2017","Mon Nov 13 09:17:24 PST 2017","","","","36","100% (58/58)","100% (58/58)","0% (0/0)","https://twitter.com/CY9HERS/status/919137939703128066","yes i wish i had more bucks too.  just do the best you can i'm sure the boys will be appreciative for whatever they receive.  best wishes.","yes","ad",""
"306996CF6W50D2RRC14638TWA45B1G","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:38 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:38 PST 2017","","","33L7PJKHCHJL783N1A986WHA3H18TX","ATR6RB1RULOC0","Submitted","Fri Nov 10 07:48:11 PST 2017","Fri Nov 10 07:48:14 PST 2017","Mon Nov 13 07:48:14 PST 2017","","","","3","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/ddtPieVAC/status/918416303140065280","Wow, bummer.  Too bad.","yes","","ges"
"306996CF6W50D2RRC14638TWA45B1G","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:38 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:38 PST 2017","","","3LBXNTKX0SGS2UVHBCGJVVXR0K39X4","A10HFGQLEOD3VQ","Submitted","Fri Nov 10 11:34:24 PST 2017","Fri Nov 10 11:34:40 PST 2017","Mon Nov 13 11:34:40 PST 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/ddtPieVAC/status/918416303140065280","Wow, bummer.  Too bad.","yes","","ges"
"306W7JMRYYJIO2BCBMDLIIG4OAB8BX","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:38 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:38 PST 2017","","","3KYQYYSHYWSHBBU6M1YPYEPOF08DOD","ATR6RB1RULOC0","Submitted","Fri Nov 10 07:34:19 PST 2017","Fri Nov 10 07:34:34 PST 2017","Mon Nov 13 07:34:34 PST 2017","","","","15","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/nituaa/status/918087562018852864","I think everyone gets sick when they have a big test coming up!  Try to relax!!","yes","ad",""
"306W7JMRYYJIO2BCBMDLIIG4OAB8BX","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:38 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:38 PST 2017","","","3TGOYF991Y7Y5IPP4I0N7KL1JN4UUW","A1CF6U3GF7DZEJ","Submitted","Fri Nov 10 12:21:23 PST 2017","Fri Nov 10 12:21:36 PST 2017","Mon Nov 13 12:21:36 PST 2017","","","","13","100% (1606/1606)","100% (1606/1606)","100% (150/150)","https://twitter.com/nituaa/status/918087562018852864","I think everyone gets sick when they have a big test coming up!  Try to relax!!","yes","cc",""
"307FVKVSYR0U3PLKM2BSW4E33YO743","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:22 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:22 PST 2017","","","351SEKWQS12TB89U9LJC6A0JK0GMDU","A2HG1N3BVQO6I","Submitted","Fri Nov 10 06:03:42 PST 2017","Fri Nov 10 06:04:16 PST 2017","Mon Nov 13 06:04:16 PST 2017","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/http_monstax/status/916848793391435777","It's just twitter.  Work is your priority now.","yes","ad",""
"307FVKVSYR0U3PLKM2BSW4E33YO743","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:22 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:22 PST 2017","","","35LDD5557BP1PEF4125ZANV949DMK7","A3QZMGTVA4VO44","Submitted","Fri Nov 10 06:04:23 PST 2017","Fri Nov 10 06:04:36 PST 2017","Mon Nov 13 06:04:36 PST 2017","","","","13","100% (58/58)","100% (58/58)","0% (0/0)","https://twitter.com/http_monstax/status/916848793391435777","It's just twitter.  Work is your priority now.","yes","cc",""
"307L9TDWJYDYOEU32VNYIW8NPDXN39","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:28 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:28 PST 2017","","","3NS0A6KXC5TWMZI4Q0AEKXZPCW4GZ5","ATR6RB1RULOC0","Submitted","Fri Nov 10 08:18:29 PST 2017","Fri Nov 10 08:18:39 PST 2017","Mon Nov 13 08:18:39 PST 2017","","","","10","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/gracexncln/status/918259149443514369","yeah that's sad to hear","yes","","ges"
"307L9TDWJYDYOEU32VNYIW8NPDXN39","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:28 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:28 PST 2017","","","3QJOXOW4XKCY3ENU5GUWCSI4KCJMEP","A3QZMGTVA4VO44","Submitted","Fri Nov 10 06:28:49 PST 2017","Fri Nov 10 06:28:59 PST 2017","Mon Nov 13 06:28:59 PST 2017","","","","10","100% (58/58)","100% (58/58)","0% (0/0)","https://twitter.com/gracexncln/status/918259149443514369","yeah that's sad to hear","yes","","ges"
"3087LXLJ6M1QJUIPLKM28T17KARF0Z","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:21 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:21 PST 2017","","","3WI0P0II62DK8OMMETFTS9UTQNHRDP","A2HM35CWB7IIFM","Submitted","Fri Nov 10 06:30:03 PST 2017","Fri Nov 10 06:30:13 PST 2017","Mon Nov 13 06:30:13 PST 2017","","","","10","100% (7/7)","100% (7/7)","0% (0/0)","https://twitter.com/ak1307x/status/918104437067042817","that's a strong relationship!","no","",""
"3087LXLJ6M1QJUIPLKM28T17KARF0Z","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:21 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:21 PST 2017","","","3ZV9H2YQQESRYS1BKYJN2ZGYRP73W6","A2HWLIJP5OVFD5","Submitted","Fri Nov 10 06:22:53 PST 2017","Fri Nov 10 06:23:13 PST 2017","Mon Nov 13 06:23:13 PST 2017","","","","20","100% (76/76)","100% (76/76)","0% (0/0)","https://twitter.com/ak1307x/status/918104437067042817","that's a strong relationship!","no","",""
"308KJXFUJRRW3CY886OKE3SLK5BATT","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:36 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:36 PST 2017","","","33TIN5LC05VH2ZLRG82LE9402P3Y93","ATR6RB1RULOC0","Submitted","Fri Nov 10 07:55:31 PST 2017","Fri Nov 10 07:55:36 PST 2017","Mon Nov 13 07:55:36 PST 2017","","","","5","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/Zak_Atif/status/919128630713896961","Terrible.  So sorry for your loss.","yes","","ges"
"308KJXFUJRRW3CY886OKE3SLK5BATT","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:36 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:36 PST 2017","","","3EA3QWIZ4JGEWEF0AWLZJLBO6EKITV","A2L1HRXNXC73VX","Submitted","Fri Nov 10 09:45:56 PST 2017","Fri Nov 10 09:46:12 PST 2017","Mon Nov 13 09:46:12 PST 2017","","","","16","100% (60/60)","100% (60/60)","100% (34/34)","https://twitter.com/Zak_Atif/status/919128630713896961","Terrible.  So sorry for your loss.","yes","","ges"
"308KJXFUJRRW3CY886OKE3SLK5BTAC","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:41 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:41 PST 2017","","","3I33IC7ZWGN56X2PFT9Q10EFTSF2AU","ATR6RB1RULOC0","Submitted","Fri Nov 10 07:34:48 PST 2017","Fri Nov 10 07:34:56 PST 2017","Mon Nov 13 07:34:56 PST 2017","","","","8","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/mitocelin316/status/917621830638297088","Let's go out after work Friday and find you a new gig!  My treat.","yes","sm",""
"308KJXFUJRRW3CY886OKE3SLK5BTAC","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:41 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:41 PST 2017","","","3WYGZ5XF3X04N9S9LZ1LMWUFWZ8KSW","A1CF6U3GF7DZEJ","Submitted","Fri Nov 10 11:13:57 PST 2017","Fri Nov 10 11:14:21 PST 2017","Mon Nov 13 11:14:21 PST 2017","","","","24","100% (1606/1606)","100% (1606/1606)","100% (150/150)","https://twitter.com/mitocelin316/status/917621830638297088","Let's go out after work Friday and find you a new gig!  My treat.","yes","cc|sm",""
"309D674SHZ6K051PSYTQK4CNE1WBC6","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:11 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:11 PST 2017","","","3GLB5JMZFYGTJYD8YILHT5GMOF2DGD","A10HFGQLEOD3VQ","Submitted","Fri Nov 10 13:41:00 PST 2017","Fri Nov 10 13:41:19 PST 2017","Mon Nov 13 13:41:19 PST 2017","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/theriseofgomez/status/918344376186576896","I hate fake people","yes","","ges"
"309D674SHZ6K051PSYTQK4CNE1WBC6","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:11 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:11 PST 2017","","","3MRNMEIQW6R95QR999IX6XLUKVBLDC","ATR6RB1RULOC0","Submitted","Fri Nov 10 07:47:02 PST 2017","Fri Nov 10 07:47:09 PST 2017","Mon Nov 13 07:47:09 PST 2017","","","","7","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/theriseofgomez/status/918344376186576896","I hate fake people","yes","","ges"
"309D674SHZ6K051PSYTQK4CNE1WCB7","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:22 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:22 PST 2017","","","3G5W44VEU831X4JIQZ74XIBC8N3GKV","A2HWLIJP5OVFD5","Submitted","Fri Nov 10 06:23:57 PST 2017","Fri Nov 10 06:24:14 PST 2017","Mon Nov 13 06:24:14 PST 2017","","","","17","100% (76/76)","100% (76/76)","0% (0/0)","https://twitter.com/114gx1007g/status/919039831900086273","ugh I hate women like that","yes","cc",""
"309D674SHZ6K051PSYTQK4CNE1WCB7","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:22 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:22 PST 2017","","","3X65QVEQI18Z0YLV9DNMMR3CZVFLCS","AM5CFEE9TX19X","Submitted","Fri Nov 10 06:10:50 PST 2017","Fri Nov 10 06:27:39 PST 2017","Mon Nov 13 06:27:39 PST 2017","","","","1009","100% (191/191)","100% (191/191)","0% (0/0)","https://twitter.com/114gx1007g/status/919039831900086273","ugh I hate women like that","yes","",""
"30EMX9PEVK410PUFVXWJYCZVNYRKST","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:25 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:25 PST 2017","","","3B3WTRP3DCNR1ESKNNVQ553VNCR29D","A3862RIFFUV141","Submitted","Fri Nov 10 15:30:57 PST 2017","Fri Nov 10 15:31:16 PST 2017","Mon Nov 13 15:31:16 PST 2017","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://twitter.com/sincerelymemes/status/918949734848413696","sorry to hear that; it must have been real difficult.  any chance for a make up test? you'll do better next time.","yes","ad","ges"
"30EMX9PEVK410PUFVXWJYCZVNYRKST","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:25 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:25 PST 2017","","","3GU1KF0O4JM6HE8NN5KYSO6EMKGBP9","A3QZMGTVA4VO44","Submitted","Fri Nov 10 06:12:30 PST 2017","Fri Nov 10 06:12:41 PST 2017","Mon Nov 13 06:12:41 PST 2017","","","","11","100% (58/58)","100% (58/58)","0% (0/0)","https://twitter.com/sincerelymemes/status/918949734848413696","sorry to hear that; it must have been real difficult.  any chance for a make up test? you'll do better next time.","yes","cc",""
"30EMX9PEVK410PUFVXWJYCZVNYRSK1","3U9G08NWHYQ6R5Y5PG4GVF592V5NCS","Analysing Replies to Tweets","You are kindly requested to read replies to tweets and match them with sentences that will be presented to you. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 10 06:01:29 PST 2017","2","BatchId:3004563;OriginalHitTemplateId:920937336;","3600","259200","Sun Nov 12 06:01:29 PST 2017","","","3A9AA95ATX74SYREMVTLP26MCOHP59","ATR6RB1RULOC0","Submitted","Fri Nov 10 07:54:52 PST 2017","Fri Nov 10 07:54:57 PST 2017","Mon Nov 13 07:54:57 PST 2017","","","","5","100% (56/56)","100% (56/56)","0% (0/0)","https://twitter.com/preciousmorin/status/918618282172801024","I am  so sorry.  Be strong.","yes","","ges"
