"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tweet_url","Answer.Q1Answer","Answer.Q2Answer","Approve","Reject"
"306W7JMRYYJIO2BCBMDLIIG4O0OB8T","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:22 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:22 PST 2017","","","333U7HK6IA03A0396O6KQI82F8DJDI","A1VGZ2K3HF66TE","Approved","Fri Nov 03 12:23:07 PDT 2017","Fri Nov 03 12:23:23 PDT 2017","Mon Nov 06 11:23:23 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","16","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/_stacyy02/status/918290546036154369","yes","who? how??"
"306W7JMRYYJIO2BCBMDLIIG4O0OB8T","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:22 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:22 PST 2017","","","3KYQYYSHYWSHBBU6M1YPYEPOE6OODF","A2F0X4LN9N4O4C","Approved","Fri Nov 03 18:40:48 PDT 2017","Fri Nov 03 18:41:07 PDT 2017","Mon Nov 06 17:41:07 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","19","100% (80/80)","100% (80/80)","100% (29/29)","https://twitter.com/_stacyy02/status/918290546036154369","yes","Who did?  Did you call the police and file a report?  You'd better!"
"307FVKVSYR0U3PLKM2BSW4E33O147T","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:22 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:22 PST 2017","","","3DL65MZB8E0LUSB3SR0I9WDSPVAECN","A1S88VQY8G8CNC","Approved","Fri Nov 03 04:40:50 PDT 2017","Fri Nov 03 04:41:35 PDT 2017","Mon Nov 06 03:41:35 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","45","100% (825/825)","100% (825/825)","100% (154/154)","https://twitter.com/bienamee/status/919041382370742272","yes","really sorry to hear that.  do you need a ride to see a doctor?"
"307FVKVSYR0U3PLKM2BSW4E33O147T","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:22 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:22 PST 2017","","","3VAR3R6G1QM5UGYF5TN9CMBN3JHO87","A1VGZ2K3HF66TE","Approved","Sat Nov 04 11:52:00 PDT 2017","Sat Nov 04 11:52:17 PDT 2017","Tue Nov 07 10:52:17 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","17","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/bienamee/status/919041382370742272","yes","hope u get better soon"
"307L9TDWJYDYOEU32VNYIW8NP3A3NI","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:15 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:15 PST 2017","","","3M0BCWMB8WHW1N5OZRYTKIEAESKWBB","A1CF6U3GF7DZEJ","Approved","Sat Nov 04 16:41:10 PDT 2017","Sat Nov 04 16:41:43 PDT 2017","Tue Nov 07 15:41:43 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","33","100% (1606/1606)","100% (1606/1606)","100% (150/150)","https://twitter.com/NicanorChan/status/918120188083552256","yes","Bummer. You deserve better."
"307L9TDWJYDYOEU32VNYIW8NP3A3NI","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:15 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:15 PST 2017","","","3R5F3LQFV35KECZ2EJNMP68R2L9ZOU","A1VGZ2K3HF66TE","Approved","Fri Nov 03 12:53:13 PDT 2017","Fri Nov 03 12:53:24 PDT 2017","Mon Nov 06 11:53:24 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","11","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/NicanorChan/status/918120188083552256","yes","haha so sad!"
"308KJXFUJRRW3CY886OKE3SLKVOATM","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:17 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:17 PST 2017","","","3K5TEWLKGWWT96JPFRLEK3Z920SVIH","A1VGZ2K3HF66TE","Approved","Fri Nov 03 12:24:05 PDT 2017","Fri Nov 03 12:24:30 PDT 2017","Mon Nov 06 11:24:30 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","25","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/K918497248257785856NamedDreww/status/918497248257785856","yes","vacation soon, yay!"
"308KJXFUJRRW3CY886OKE3SLKVOATM","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:17 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:17 PST 2017","","","3TVRFO09GL0N3WWQ09J904OMZJRXL5","A2F0X4LN9N4O4C","Approved","Fri Nov 03 18:30:24 PDT 2017","Fri Nov 03 18:31:01 PDT 2017","Mon Nov 06 17:31:01 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","37","100% (80/80)","100% (80/80)","100% (29/29)","https://twitter.com/K918497248257785856NamedDreww/status/918497248257785856","yes","Your day will go faster and you'll be on vacation before you know it!  Cheers!"
"309D674SHZ6K051PSYTQK4CNER9BCZ","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:24 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:24 PST 2017","","","3EA3QWIZ4JGEWEF0AWLZJLBO5B7ITB","A1BQBQG2GNY8AY","Approved","Fri Nov 03 06:30:57 PDT 2017","Fri Nov 03 06:31:24 PDT 2017","Mon Nov 06 05:31:24 PST 2017","Mon Nov 06 00:45:09 PST 2017","","","27","100% (191/191)","100% (191/191)","100% (51/51)","https://twitter.com/taeskookiess/status/918861667110285313","yes","He was a good boy.  Thinking of you, my friend."
"309D674SHZ6K051PSYTQK4CNER9BCZ","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:24 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:24 PST 2017","","","3HYA4D452S402OJXQ9VIF1P6PDGF2H","A1S88VQY8G8CNC","Approved","Fri Nov 03 15:39:39 PDT 2017","Fri Nov 03 15:40:23 PDT 2017","Mon Nov 06 14:40:23 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","44","100% (825/825)","100% (825/825)","100% (154/154)","https://twitter.com/taeskookiess/status/918861667110285313","yes","i'm so sorry.  i can  relate to what you're going through.  remember the good times.  best wishes"
"30P8I9JKOI6EAYQGI5XI7A0KP235VR","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:15 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:15 PST 2017","","","34QN5IT0T0CKRZ6W38LYMLF557408E","A2HR7ZIX42FEPG","Approved","Fri Nov 03 10:59:54 PDT 2017","Fri Nov 03 11:00:17 PDT 2017","Mon Nov 06 10:00:17 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","23","100% (4/4)","100% (4/4)","100% (4/4)","https://twitter.com/ismisecaragh/status/918440160932622336","yes","Have you considered H&R Block?"
"30P8I9JKOI6EAYQGI5XI7A0KP235VR","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:15 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:15 PST 2017","","","3DH6GAKTYZAW8Q34K6WKRX6TG2NYZX","A1VGZ2K3HF66TE","Approved","Sat Nov 04 12:00:21 PDT 2017","Sat Nov 04 12:00:35 PDT 2017","Tue Nov 07 11:00:35 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","14","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/ismisecaragh/status/918440160932622336","yes","Message me, I will help you"
"30U1YOGZGAHTMJO53GAWUZ453F7DS2","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:21 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:21 PST 2017","","","32VNZTT0A8P78S3TLIE0P50NCAHR44","A2A4LHPXF2E2GS","Approved","Fri Nov 03 09:56:17 PDT 2017","Fri Nov 03 09:56:46 PDT 2017","Mon Nov 06 08:56:46 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","29","100% (98/98)","100% (98/98)","100% (42/42)","https://twitter.com/bigilmore2017/status/919072993505972224","yes","good looks aren't enough???"
"30U1YOGZGAHTMJO53GAWUZ453F7DS2","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:21 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:21 PST 2017","","","3U4J9857OFWHB84NRJQHS2FTLUPB7O","A15OUPZLPQOQR3","Approved","Fri Nov 03 14:48:50 PDT 2017","Fri Nov 03 14:49:17 PDT 2017","Mon Nov 06 13:49:17 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","27","100% (19/19)","100% (19/19)","100% (19/19)","https://twitter.com/bigilmore2017/status/919072993505972224","yes","Will be praying the Lord opens something up for you"
"30Y6N4AHYPHHL4OSORAR4PZ9HDODRE","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:21 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:21 PST 2017","","","3KKG4CDWKJJ14S77R1EEYK0T6Y0948","A1VGZ2K3HF66TE","Approved","Sat Nov 04 12:02:44 PDT 2017","Sat Nov 04 12:03:30 PDT 2017","Tue Nov 07 11:03:30 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","46","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/kimbapik919074624964407297ding/status/919074624964407297","yes","i hate being broke"
"30Y6N4AHYPHHL4OSORAR4PZ9HDODRE","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:21 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:21 PST 2017","","","3VHP9MDGRO5D06BZN2KOREYS1B1CF9","A1CF6U3GF7DZEJ","Approved","Sun Nov 05 07:28:58 PST 2017","Sun Nov 05 07:29:13 PST 2017","Wed Nov 08 07:29:13 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","15","100% (1606/1606)","100% (1606/1606)","100% (150/150)","https://twitter.com/kimbapik919074624964407297ding/status/919074624964407297","yes","Wow, too bad.  Nada for me too."
"30Z7M1Q8UY5D5S6K58DPN7WY6I38AV","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:18 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:18 PST 2017","","","3GNA64GUZFPPSASTM88AP7WWGVF5QD","A1CF6U3GF7DZEJ","Approved","Sat Nov 04 16:02:34 PDT 2017","Sat Nov 04 16:02:58 PDT 2017","Tue Nov 07 15:02:58 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","24","100% (1606/1606)","100% (1606/1606)","100% (150/150)","https://twitter.com/tiaarnold99/status/918814603198521344","yes","Aww, that's terrible.  Want to chat?"
"30Z7M1Q8UY5D5S6K58DPN7WY6I38AV","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:18 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:18 PST 2017","","","3PPTZCWALR5NZOCITWFQEB3RHLEQZE","A1VGZ2K3HF66TE","Approved","Fri Nov 03 12:21:11 PDT 2017","Fri Nov 03 12:21:27 PDT 2017","Mon Nov 06 11:21:27 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","16","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/tiaarnold99/status/918814603198521344","yes","that's sad."
"30ZKOOGW2WRVUSMZ6N4A8X9QSCX1A4","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:21 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:21 PST 2017","","","324G5B4FB4TGRL1DT3TS8LJAUMR70P","A2A4LHPXF2E2GS","Approved","Fri Nov 03 09:20:40 PDT 2017","Fri Nov 03 09:26:10 PDT 2017","Mon Nov 06 08:26:10 PST 2017","Mon Nov 06 00:45:10 PST 2017","","","330","100% (98/98)","100% (98/98)","100% (42/42)","https://twitter.com/__mariahbear/status/919033144212201472","yes","are you saying you're ready for sensible old-lady velcro-strap walking shoes in black?"
"30ZKOOGW2WRVUSMZ6N4A8X9QSCX1A4","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:21 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:21 PST 2017","","","3MMN5BL1W0PVTG7XGWD0T1E7ST43M1","A1S88VQY8G8CNC","Approved","Fri Nov 03 17:48:16 PDT 2017","Fri Nov 03 17:48:42 PDT 2017","Mon Nov 06 16:48:42 PST 2017","Mon Nov 06 00:45:11 PST 2017","","","26","100% (825/825)","100% (825/825)","100% (154/154)","https://twitter.com/__mariahbear/status/919033144212201472","yes","sorry; try to relax...maybe a nice warm bath?  good luck."
"311HQEI8RS1A6M997V1IQ0RC4J3Z7Z","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:15 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:15 PST 2017","","","3CTOC39K38BNTR2ZFB3YQQY6T6L7J6","A1CF6U3GF7DZEJ","Approved","Sat Nov 04 16:49:44 PDT 2017","Sat Nov 04 16:50:21 PDT 2017","Tue Nov 07 15:50:21 PST 2017","Mon Nov 06 00:45:11 PST 2017","","","37","100% (1606/1606)","100% (1606/1606)","100% (150/150)","https://twitter.com/probablyjikook/status/917755861249884160","yes","Wow, that really sucks.  Any luck getting work?"
"311HQEI8RS1A6M997V1IQ0RC4J3Z7Z","3JUV1CRER58JGHFHKO6XFL9EJGUW2H","Replying to Tweets 2.0","You are kindly requested to read tweets and select what you consider as the most appropriate answers to each of them. It is very quick!","Twitter tweet text analysis survey","$0.02","Fri Nov 03 04:07:15 PDT 2017","2","BatchId:2995395;OriginalHitTemplateId:920937336;","3600","259200","Fri Nov 10 03:07:15 PST 2017","","","3HPZF4IVNNEJ0XSUSSCCGZ587L5CYI","A1VGZ2K3HF66TE","Approved","Sat Nov 04 20:37:40 PDT 2017","Sat Nov 04 20:40:00 PDT 2017","Tue Nov 07 19:40:00 PST 2017","Mon Nov 06 00:45:11 PST 2017","","","140","100% (885/885)","100% (885/885)","100% (320/320)","https://twitter.com/probablyjikook/status/917755861249884160","yes","Oh I know!!"
